DocId,phase,occupation,occupation_code,level,level_code,year,step,year_source,month,end,profile,position,Institution,sublevel,category_final,sector_code,Code,category_main,category,city,province_country,area,area2,area_code
imh-11-219,POST-US,official,O4,Executive,L5,1914,4,NA,NA,NA,official,Acting High Procurator,Hupeh Procuratorate,NA,judiciary,OTHER,OTHER,judiciary,judiciary: local,Hankou,Hubei,Other,Central,C1
imh-11-154,POST-US,official,O4,Senior,L4,1913,1,1913,NA,1914,official,Magistrate,Hsia-Kow Magistrature,NA,judiciary,OTHER,OTHER,judiciary,judiciary: local,Xiakou,Hubei,Other,Central,C1
imh-11-313,POST-US,official,O4,Senior,L4,1910,1,1910,NA,NA,official,Chief,Metropolitan High Procuratorate,NA,judiciary,OTHER,OTHER,judiciary,judiciary: local,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-268,POST-US,administrative,O2,Mid-level,L3,1916,2,1916,NA,1917,administrative,Court Reporter,Shanghai Court,NA,judiciary,OTHER,OTHER,judiciary,judiciary: local,Shanghai,Jiangsu,Shanghai-Guangzhou,Shanghai,S1
imh-11-263,POST-US,official,O4,Senior,L4,1916,2,1916,NA,NA,official,Magistrate,Amoy Mixed Court,NA,judiciary,OTHER,OTHER,judiciary,judiciary: local,Xiamen,Fujian,Other,Jiangnan,S3
imh-11-27,POST-US,official,O4,Senior,L4,1915,4,NA,NA,NA,official,Magistrate,Mixed Court of Kulangsu,NA,judiciary,OTHER,OTHER,judiciary,judiciary: local,Xiamen,Fujian,Other,Jiangnan,S3
imh-11-138,POST-US,technical,O5,Mid-level,L3,1911,6,1911,NA,1912,technical,Officer,Legislative Bureau,NA,legislative,OTHER,OTHER,legislative,legislative: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-27,POST-US,official,O4,Senior,L4,1916,5,NA,NA,NA,representative,Senator,Senate,NA,legislative,OTHER,OTHER,legislative,legislative: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-297,POST-US,administrative,O2,Mid-level,L3,1917,3,1916,NA,NA,administrative,English Secretary,Senate,NA,legislative,OTHER,OTHER,legislative,legislative: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-46,POST-US,official,O4,Senior,L4,1913,4,1913,NA,1914,representative,Member of Parliament,House of Representatives,NA,legislative,OTHER,OTHER,legislative,legislative: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-7,POST-US,official,O4,Senior,L4,1913,4,1913,NA,1917,representative,Senator,Senate,NA,legislative,OTHER,OTHER,legislative,legislative: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-7,POST-US,official,O4,Senior,L4,1913,5,1913,NA,1917,representative,Deputy Speaker,Senate,NA,legislative,OTHER,OTHER,legislative,legislative: central,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-219,POST-US,consulting-professional,O6,Mid-level,L3,1912,2,1912,NA,NA,other,Co-Editor,Hankow Daily News,NA,media,PRIV,NEWS,media,media: daily,Hankou,Hubei,Other,Central,C1
imh-11-256,POST-US,consulting-professional,O6,Junior,L2,1910,1,1910,NA,1911,other,Sub-Editor,Peking Daily News,NA,media,PRIV,NEWS,media,media: daily,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-304,POST-US,consulting-professional,O6,Mid-level,L3,1912,1,1912,NA,NA,other,Correspondent,20 Shanghai newspapers,NA,media,PRIV,NEWS,media,media: daily,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-304,POST-US,consulting-professional,O6,Mid-level,L3,1912,2,1912,NA,NA,other,Editor,Peking Daily News,NA,media,PRIV,NEWS,media,media: daily,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-327,POST-US,consulting-professional,O6,Mid-level,L3,1911,2,1910,NA,1912,other,Editor,Peking Daily News,NA,media,PRIV,NEWS,media,media: daily,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-329,POST-US,consulting-professional,O6,Junior,L2,1917,3,1915,NA,NA,other,Assistant Editor,Peking Post,NA,media,PRIV,NEWS,media,media: daily,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-367,POST-US,consulting-professional,O6,Mid-level,L3,1916,1,1916,NA,NA,other,Correspondent,New York Evening Post,NA,media,PRIV,NEWS,media,media: daily,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-367,POST-US,consulting-professional,O6,Junior,L2,1917,2,NA,NA,NA,other,Assistant Editor,Peking Gazette,NA,media,PRIV,NEWS,media,media: daily,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-0,POST-US,consulting-professional,O6,Mid-level,L3,1885,1,1885,NA,NA,other,Reporter,Shanghai Local Press,NA,media,PRIV,NEWS,media,media: daily,Shanghai,Jiangsu,Shanghai-Guangzhou,Shanghai,S1
imh-11-164,POST-US,consulting-professional,O6,Mid-level,L3,1913,2,1913,NA,1914,other,Private Secretary,Sheng Kung Pao,NA,media,PRIV,NEWS,media,media: daily,Shanghai,Jiangsu,Shanghai-Guangzhou,Shanghai,S1
imh-11-280,POST-US,consulting-professional,O6,Mid-level,L3,1911,1,1911,NA,1913,other,Translating Editor,Eastern Times,NA,media,PRIV,NEWS,media,media: daily,Shanghai,Jiangsu,Shanghai-Guangzhou,Shanghai,S1
imh-11-90,POST-US,consulting-professional,O6,Mid-level,L3,1911,1,1911,NA,1913,other,Editor,Several Shanghai newspapers,NA,media,PRIV,NEWS,media,media: daily,Shanghai,Jiangsu,Shanghai-Guangzhou,Shanghai,S1
imh-11-90,POST-US,consulting-professional,O6,Mid-level,L3,1911,2,1911,NA,1913,other,Manager,Several Shanghai newspapers,NA,media,PRIV,NEWS,media,media: daily,Shanghai,Jiangsu,Shanghai-Guangzhou,Shanghai,S1
imh-11-249,POST-US,consulting-professional,O6,Mid-level,L3,1913,2,1913,NA,NA,other,Correspondent,Associated Newspapers U.S.A.,NA,media,PRIV,NEWS,media,media: daily,Guangzhou,Guangdong,Shanghai-Guangzhou,Guangzhou,S2
imh-11-249,POST-US,consulting-professional,O6,Mid-level,L3,1913,4,1913,NA,NA,other,Correspondent,Bangkok Daily Mail,NA,media,PRIV,NEWS,media,media: daily,Guangzhou,Guangdong,Shanghai-Guangzhou,Guangzhou,S2
imh-11-249,POST-US,consulting-professional,O6,Mid-level,L3,1912,1,1912,NA,NA,other,Correspondent,Reuter's Service,NA,media,PRIV,NEWS,media,media: news agency,Guangzhou,Guangdong,Shanghai-Guangzhou,Guangzhou,S2
imh-11-249,POST-US,consulting-professional,O6,Mid-level,L3,1913,3,1913,NA,NA,other,Correspondent,China Press,NA,media,PRIV,NEWS,media,media: periodical,Shanghai,Jiangsu,Shanghai-Guangzhou,Shanghai,S1
imh-11-51,POST-US,consulting-professional,O6,Mid-level,L3,1912,5,1912,NA,NA,other,Associate Editor,Republican Advocate,NA,media,PRIV,NEWS,media,media: periodical,Shanghai,Jiangsu,Shanghai-Guangzhou,Shanghai,S1
imh-11-64,POST-US,consulting-professional,O6,Mid-level,L3,1911,3,1911,NA,1913,other,Editor,Republican Advocate,NA,media,PRIV,NEWS,media,media: periodical,Shanghai,Jiangsu,Shanghai-Guangzhou,Shanghai,S1
imh-11-67,POST-US,consulting-professional,O6,Mid-level,L3,1915,2,1915,NA,1916,other,Correspondent,China Press,NA,media,PRIV,NEWS,media,media: periodical,Shanghai,Jiangsu,Shanghai-Guangzhou,Shanghai,S1
imh-11-249,POST-US,consulting-professional,O6,Mid-level,L3,1914,7,1914,NA,NA,other,Editor,Canton News-Letter,NA,media,PRIV,NEWS,media,media: periodical,Guangzhou,Guangdong,Shanghai-Guangzhou,Guangzhou,S2
imh-11-334,POST-US,official,O4,Mid-level,L3,1884,1,1884,NA,NA,military,Captain,Torpedo Fleet,NA,military,OTHER,OTHER,military,military: Chinese,Taigu,Shanxi,Other,North-Northeast,N2
imh-11-334,POST-US,official,O4,Top Executive,L6,1892,2,1892,NA,NA,military,Commodore,Torpedo Fleet,NA,military,OTHER,OTHER,military,military: Chinese,Taigu,Shanxi,Other,North-Northeast,N2
imh-11-334,POST-US,official,O4,Top Executive,L6,1912,3,1912,NA,NA,military,Vice-Admiral,Torpedo Fleet,NA,military,OTHER,OTHER,military,military: Chinese,Taigu,Shanxi,Other,North-Northeast,N2
imh-11-236,POST-US,official,O4,Mid-level,L3,1911,2,1911,NA,NA,military,Secretary and Translator,Canton Admiralty,NA,military,OTHER,OTHER,military,military: Chinese,Guangzhou,Guangdong,Shanghai-Guangzhou,Guangzhou,S2
imh-11-236,POST-US,official,O4,Mid-level,L3,1911,3,1911,NA,1912,military,Secretary,Kwangtung Republican Army,General Staff,military,OTHER,OTHER,military,military: Chinese,NA,Guangdong,Shanghai-Guangzhou,Guangzhou,S2
imh-11-236,POST-US,official,O4,Mid-level,L3,1912,4,1912,NA,NA,military,Chief,Fourth Army Corps,Transporting and Engineering Department,military,OTHER,OTHER,military,military: Chinese,NA,Guangdong,Shanghai-Guangzhou,Guangzhou,S2
imh-11-236,POST-US,official,O4,Top Executive,L6,1913,5,1912,NA,NA,military,Colonel,Kwangtung Republican Army,NA,military,OTHER,OTHER,military,military: Chinese,NA,Guangdong,Shanghai-Guangzhou,Guangzhou,S2
imh-11-329,POST-US,official,O4,Mid-level,L3,1915,1,1915,NA,NA,military,Officer,Liangkwang Military Headquarters,NA,military,OTHER,OTHER,military,military: Chinese,NA,Guangdong,Shanghai-Guangzhou,Guangzhou,S2
imh-11-51,POST-US,academic,O1,Mid-level,L3,1912,1,1912,NA,NA,academic,Teacher,Woosung Admiralty Headquarters,NA,military,OTHER,OTHER,military,military: Chinese,Wusong,Jiangsu,Other,Jiangnan,S3
imh-11-13,POST-US,managerial,O3,Senior,L4,1915,3,1915,NA,NA,managerial,Superintendent,Methodist Central Church,NA,other,OTHER,OTHER,other,other: church,Fuzhou,Fujian,Other,Jiangnan,S3
imh-11-289,POST-US,academic,O1,Mid-level,L3,1914,2,1913,NA,1914,academic,Lecturer in Biology,Institute of Geological Research,NA,other,OTHER,OTHER,other,other: institute,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-219,POST-US,managerial,O3,Executive,L5,1911,1,1911,NA,1912,managerial,Co-Director,International Institute,NA,other,OTHER,OTHER,other,other: institute,Shanghai,Jiangsu,Shanghai-Guangzhou,Shanghai,S1
imh-11-259,POST-US,managerial,O3,Executive,L5,1909,5,1909,NA,1911,managerial,Associate Director,Peking-Hankow Railway,Hankow Office,railway,RAIL,RAIL,railway,railway: China,Hankou,Hubei,Other,Central,C1
imh-11-380,POST-US,technical,O5,Senior,L4,1913,9,NA,NA,NA,technical,Technical Expert,Canton-Hankow Railway,NA,railway,RAIL,RAIL,railway,railway: China,Wuchang,Hubei,Other,Central,C1
imh-11-380,POST-US,managerial,O3,Executive,L5,1914,10,NA,NA,NA,managerial,Managing Director,Canton-Hankow Railway,NA,railway,RAIL,RAIL,railway,railway: China,Wuchang,Hubei,Other,Central,C1
imh-11-105,POST-US,technical,O5,Junior,L2,1914,2,1914,NA,1915,technical,Assistant Engineer,Szechuen-Hankow Railway,NA,railway,RAIL,RAIL,railway,railway: China,Yichang,Hubei,Other,Central,C1
imh-11-240,POST-US,technical,O5,Junior,L2,1914,1,1914,NA,1915,technical,Junior Assistant Engineer,Szechuen-Hankow Railway,NA,railway,RAIL,RAIL,railway,railway: China,Yichang,Hubei,Other,Central,C1
imh-11-316,POST-US,technical,O5,Junior,L2,1914,1,1914,NA,1914,technical,Assistant Engineer,Szechuen-Hankow Railway,I-Chang section,railway,RAIL,RAIL,railway,railway: China,Yichang,Hubei,Other,Central,C1
imh-11-328,POST-US,technical,O5,Junior,L2,1914,3,1914,NA,1915,technical,Assistant Engineer,Szechuen-Hankow Railway,I-Chang section,railway,RAIL,RAIL,railway,railway: China,Yichang,Hubei,Other,Central,C1
imh-11-35,POST-US,administrative,O2,Mid-level,L3,1910,1,1910,NA,1911,administrative,Secretary,Szechuen-Hankow Railway,Engineer-in-Chief,railway,RAIL,RAIL,railway,railway: China,Yichang,Hubei,Other,Central,C1
imh-11-380,POST-US,technical,O5,Junior,L2,1910,7,NA,NA,1911,technical,Assistant Chief Engineer,Szechuen Railway Company,I-Chang section,railway,RAIL,RAIL,railway,railway: China,Yichang,Hubei,Other,Central,C1
imh-11-116,POST-US,technical,O5,Mid-level,L3,1907,1,1907,3,1909,technical,Engineer,Szechuen-Hankow Railway,NA,railway,RAIL,RAIL,railway,railway: China,Chengdu,Sichuan,Other,West,C2
imh-11-195,POST-US,technical,O5,Junior,L2,1914,1,1914,NA,1915,technical,Assistant Engineer,Szechuen-Hankow Railway,NA,railway,RAIL,RAIL,railway,railway: China,NA,Sichuan,Other,West,C2
imh-11-250,POST-US,technical,O5,Student,L1,1914,1,1914,NA,1915,technical,Student Engineer,Szechuen-Hankow Railway,NA,railway,RAIL,RAIL,railway,railway: China,NA,Sichuan,Other,West,C2
imh-11-257,POST-US,technical,O5,Junior,L2,1914,3,1913,NA,NA,technical,Assistant Engineer,Szechuen-Hankow Railway,NA,railway,RAIL,RAIL,railway,railway: China,NA,Sichuan,Other,West,C2
imh-11-377,POST-US,technical,O5,Mid-level,L3,1914,3,1914,NA,NA,technical,Senior Assistant Engineer,Szechuen-Hankow Railway,NA,railway,RAIL,RAIL,railway,railway: China,NA,Sichuan,Other,West,C2
imh-11-55,POST-US,technical,O5,Junior,L2,1912,2,1912,NA,NA,technical,Assistant Engineer,Szechuen-Hankow Railway,I-Kwei Section,railway,RAIL,RAIL,railway,railway: China,NA,Sichuan,Other,West,C2
imh-11-63,POST-US,technical,O5,Junior,L2,1915,4,1914,NA,1915,technical,Assistant Engineer,Szechuen-Hankow Railway,NA,railway,RAIL,RAIL,railway,railway: China,NA,Sichuan,Other,West,C2
imh-11-127,POST-US,managerial,O3,Executive,L5,1906,4,1906,NA,1907,managerial,Director,Peking-Hankow Railway,NA,railway,RAIL,RAIL,railway,railway: China,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-127,POST-US,managerial,O3,Executive,L5,1907,5,1907,NA,1908,managerial,Director,Northern Railways,NA,railway,RAIL,RAIL,railway,railway: China,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-137,POST-US,managerial,O3,Mid-level,L3,1916,1,1916,NA,NA,managerial,Officer,Peking-Mukden Railway,Managing Director Office,railway,RAIL,RAIL,railway,railway: China,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-140,POST-US,managerial,O3,Executive,L5,1913,4,1913,NA,NA,managerial,Director,Peking-Mukden Railway,NA,railway,RAIL,RAIL,railway,railway: China,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-141,POST-US,consulting-professional,O6,Senior,L4,1906,1,1905,NA,NA,other,Honorary Surgeon,Peking-Mukden Railway,NA,railway,RAIL,RAIL,railway,railway: China,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-174,POST-US,managerial,O3,Executive,L5,1917,6,1916,NA,NA,managerial,Managing Director,Chu-Ching Railway,NA,railway,RAIL,RAIL,railway,railway: China,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-244,POST-US,technical,O5,Mid-level,L3,1917,1,1917,NA,NA,technical,Engineer,Chu-Ching Railway,NA,railway,RAIL,RAIL,railway,railway: China,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-259,POST-US,managerial,O3,Senior,L4,1914,7,1914,NA,1916,managerial,Assistant Managing Director,Peking-Hankow Railway,NA,railway,RAIL,RAIL,railway,railway: China,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-298,POST-US,technical,O5,Junior,L2,1888,3,1888,NA,1912,technical,Assistant Engineer,Peking-Kalgan Railway,NA,railway,RAIL,RAIL,railway,railway: China,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-298,POST-US,technical,O5,Mid-level,L3,1895,4,1888,NA,1912,technical,Resident Engineer,Peking-Kalgan Railway,NA,railway,RAIL,RAIL,railway,railway: China,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-298,POST-US,technical,O5,Mid-level,L3,1902,5,1888,NA,1912,technical,District Engineer,Peking-Kalgan Railway,NA,railway,RAIL,RAIL,railway,railway: China,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-298,POST-US,technical,O5,Senior,L4,1908,6,1888,NA,1912,technical,Chief Engineer,Peking-Kalgan Railway,NA,railway,RAIL,RAIL,railway,railway: China,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-349,POST-US,technical,O5,Junior,L2,1917,5,1917,NA,NA,technical,Assistant Accountant,Chu-Ching Railway,NA,railway,RAIL,RAIL,railway,railway: China,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-368,POST-US,technical,O5,Junior,L2,1893,3,1892,NA,1905,technical,Assistant Engineer,Peking-Kalgan Railway,NA,railway,RAIL,RAIL,railway,railway: China,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-380,POST-US,technical,O5,Junior,L2,1905,4,1905,NA,1906,technical,Assistant Engineer,Peking-Kalgan Railway,NA,railway,RAIL,RAIL,railway,railway: China,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-380,POST-US,technical,O5,Mid-level,L3,1905,5,1905,NA,1906,technical,Resident Engineer,Peking-Kalgan Railway,NA,railway,RAIL,RAIL,railway,railway: China,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-380,POST-US,technical,O5,Mid-level,L3,1905,6,1905,NA,1906,technical,District Engineer,Peking-Kalgan Railway,NA,railway,RAIL,RAIL,railway,railway: China,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-4,POST-US,technical,O5,Student,L1,1909,6,1909,NA,1912,technical,Student Engineer,Peking-Kalgan Railway,NA,railway,RAIL,RAIL,railway,railway: China,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-48,POST-US,managerial,O3,Executive,L5,1916,5,1916,NA,1917,managerial,Associate Director,Peking-Suiyuan Railway,NA,railway,RAIL,RAIL,railway,railway: China,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-48,POST-US,managerial,O3,Executive,L5,1917,6,1917,NA,NA,managerial,Director,Peking-Suiyuan Railway,NA,railway,RAIL,RAIL,railway,railway: China,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-71,POST-US,administrative,O2,Mid-level,L3,1915,3,1915,NA,NA,administrative,Secretary,Peking-Kalgan Railway,Engineer-in-Chief,railway,RAIL,RAIL,railway,railway: China,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-9,POST-US,managerial,O3,Executive,L5,1912,3,1912,NA,1913,managerial,Co-Director,Peking-Mukden Railway,NA,railway,RAIL,RAIL,railway,railway: China,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-9,POST-US,managerial,O3,Executive,L5,1913,4,1913,NA,1914,managerial,Co-Director,Peking-Hankow Railway,NA,railway,RAIL,RAIL,railway,railway: China,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-9,POST-US,managerial,O3,Executive,L5,1917,11,1917,NA,NA,managerial,Director,Peking-Mukden Railway,NA,railway,RAIL,RAIL,railway,railway: China,Beijing,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-15,POST-US,technical,O5,Mid-level,L3,1913,2,1913,NA,1914,technical,Mechanical Engineer,Peking-Kalgan Railway,NA,railway,RAIL,RAIL,railway,railway: China,Nankou,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-15,POST-US,managerial,O3,Mid-level,L3,1914,3,1914,NA,NA,managerial,Workshop Manager,Peking-Kalgan Railway,NA,railway,RAIL,RAIL,railway,railway: China,Nankou,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-17,POST-US,technical,O5,Mid-level,L3,1913,1,1913,NA,1914,technical,Mechanical Engineer,Peking-Kalgan Railway,NA,railway,RAIL,RAIL,railway,railway: China,Nankou,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-17,POST-US,managerial,O3,Senior,L4,1914,2,1914,NA,NA,managerial,Superintendent,Peking-Kalgan Railway,Locomotive Works,railway,RAIL,RAIL,railway,railway: China,Nankou,Hebei,Beijing-Tianjin,Beijing,N1
imh-11-128,POST-US,managerial,O3,Mid-level,L3,1907,3,1907,NA,NA,managerial,Assistant Locomotive Superintendent,Peking-Mukden Railway,NA,railway,RAIL,RAIL,railway,railway: China,Tangshan,Zhili,Beijing-Tianjin,Tangshan,N1
imh-11-128,POST-US,managerial,O3,Senior,L4,1911,4,1912,NA,1912,managerial,Acting Locomotive Superintendent,Tientsin-Pukow Railway,Locomotive Department,railway,RAIL,RAIL,railway,railway: China,Tianjin,Hebei,Beijing-Tianjin,Tianjin,N1
imh-11-128,POST-US,managerial,O3,Senior,L4,1912,5,1912,NA,1912,managerial,Locomotive Superintendent,Tientsin-Pukow Railway,Locomotive Department,railway,RAIL,RAIL,railway,railway: China,Tianjin,Hebei,Beijing-Tianjin,Tianjin,N1
imh-11-140,POST-US,managerial,O3,Executive,L5,1910,3,1910,NA,1912,managerial,Director,Tientsin-Pukow Railway,NA,railway,RAIL,RAIL,railway,railway: China,Tianjin,Hebei,Beijing-Tianjin,Tianjin,N1
imh-11-184,POST-US,managerial,O3,Senior,L4,1914,3,1914,NA,1916,managerial,Chief of Office,Tientsin-Pukow Railway,Land Office,railway,RAIL,RAIL,railway,railway: China,Tianjin,Hebei,Beijing-Tianjin,Tianjin,N1
imh-11-235,POST-US,administrative,O2,Mid-level,L3,1911,1,1911,NA,1914,administrative,English Secretary,Tientsin-Pukow Railway,NA,railway,RAIL,RAIL,railway,railway: China,Tianjin,Hebei,Beijing-Tianjin,Tianjin,N1
imh-11-235,POST-US,managerial,O3,Senior,L4,1914,2,1914,NA,NA,managerial,Superintendent,Tientsin-Pukow Railway,Accounts Division,railway,RAIL,RAIL,railway,railway: China,Tianjin,Hebei,Beijing-Tianjin,Tianjin,N1
imh-11-248,POST-US,managerial,O3,Senior,L4,1913,3,1913,NA,1915,managerial,Chief Locomotive Superintendent,Tientsin-Pukow Railway,NA,railway,RAIL,RAIL,railway,railway: China,Tianjin,Hebei,Beijing-Tianjin,Tianjin,N1
